"EXPT","TRTCODE","DEFINITION","TRT_CODE_STD","TRT_CODES_LUMPED","YEAR","SPP","PLOT","Raw_Abund","Tot_hits","Rel_Abund","Community_type","EXPT_START","USE_IN_ANALYSIS_X","USE_IN_ANALYSIS_Y"
"Saddle","X","Control plots","X","X","2010","POLBIS","53",2,99,0.0202020202020202,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","RANADO","53",1,99,0.0101010101010101,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","RANADO","53",1,99,0.0101010101010101,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","53",10,99,0.101010101010101,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","53",10,99,0.101010101010101,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","53",15,99,0.151515151515152,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","53",15,99,0.151515151515152,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARPYR","54",69,103,0.669902912621359,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARPYR","54",69,103,0.669902912621359,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","54",9,103,0.087378640776699,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","54",9,103,0.087378640776699,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","54",3,103,0.029126213592233,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","54",3,103,0.029126213592233,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","54",1,103,0.00970873786407767,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","54",1,103,0.00970873786407767,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","54",21,103,0.203883495145631,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","54",21,103,0.203883495145631,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARPYR","55",18,60,0.3,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARPYR","55",18,60,0.3,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","55",1,60,0.0166666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","55",1,60,0.0166666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","JUNDRU","55",28,60,0.466666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","JUNDRU","55",28,60,0.466666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","55",13,60,0.216666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","55",13,60,0.216666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CALLEP","56",14,89,0.157303370786517,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CALLEP","56",14,89,0.157303370786517,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARLAC","56",21,89,0.235955056179775,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARLAC","56",21,89,0.235955056179775,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","56",2,89,0.0224719101123595,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","56",2,89,0.0224719101123595,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","JUNDRU","56",2,89,0.0224719101123595,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","JUNDRU","56",2,89,0.0224719101123595,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","PRIPAR","56",29,89,0.325842696629214,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","PRIPAR","56",29,89,0.325842696629214,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","RHORHO","56",21,89,0.235955056179775,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","RHORHO","56",21,89,0.235955056179775,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","57",3,60,0.05,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","57",3,60,0.05,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CALLEP","57",22,60,0.366666666666667,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CALLEP","57",22,60,0.366666666666667,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","57",10,60,0.166666666666667,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","57",10,60,0.166666666666667,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ERISIM","57",3,60,0.05,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ERISIM","57",3,60,0.05,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","57",20,60,0.333333333333333,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","57",20,60,0.333333333333333,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SALPET","57",2,60,0.0333333333333333,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SALPET","57",2,60,0.0333333333333333,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","58",9,70,0.128571428571429,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","58",9,70,0.128571428571429,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARRUP","58",6,70,0.0857142857142857,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARRUP","58",6,70,0.0857142857142857,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","58",2,70,0.0285714285714286,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","58",2,70,0.0285714285714286,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ERISIM","58",9,70,0.128571428571429,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ERISIM","58",9,70,0.128571428571429,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","58",3,70,0.0428571428571429,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","58",3,70,0.0428571428571429,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","58",14,70,0.2,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","58",14,70,0.2,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","KOBMYO","58",7,70,0.1,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","KOBMYO","58",7,70,0.1,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","LLOSER","58",1,70,0.0142857142857143,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","LLOSER","58",1,70,0.0142857142857143,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","OREALP","58",8,70,0.114285714285714,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","OREALP","58",8,70,0.114285714285714,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","PHLPUL","58",1,70,0.0142857142857143,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","PHLPUL","58",1,70,0.0142857142857143,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","58",1,70,0.0142857142857143,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","58",1,70,0.0142857142857143,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SELDEN","58",9,70,0.128571428571429,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SELDEN","58",9,70,0.128571428571429,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","59",5,104,0.0480769230769231,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","59",5,104,0.0480769230769231,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CALPUR","59",4,104,0.0384615384615385,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CALPUR","59",4,104,0.0384615384615385,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARRUP","59",6,104,0.0576923076923077,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARRUP","59",6,104,0.0576923076923077,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","59",2,104,0.0192307692307692,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","59",2,104,0.0192307692307692,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","KOBMYO","59",64,104,0.615384615384615,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","KOBMYO","59",64,104,0.615384615384615,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLVIV","59",8,104,0.0769230769230769,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLVIV","59",8,104,0.0769230769230769,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SEDLAN","59",1,104,0.00961538461538462,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SEDLAN","59",1,104,0.00961538461538462,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SELDEN","59",5,104,0.0480769230769231,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SELDEN","59",5,104,0.0480769230769231,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","59",9,104,0.0865384615384615,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","59",9,104,0.0865384615384615,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","60",4,113,0.0353982300884956,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","60",4,113,0.0353982300884956,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARRUP","60",3,113,0.0265486725663717,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARRUP","60",3,113,0.0265486725663717,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CASOCC","60",1,113,0.00884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CASOCC","60",1,113,0.00884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","60",23,113,0.20353982300885,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","60",23,113,0.20353982300885,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","60",1,113,0.00884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","60",1,113,0.00884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","60",25,113,0.221238938053097,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","60",25,113,0.221238938053097,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","LLOSER","60",10,113,0.0884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","LLOSER","60",10,113,0.0884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","60",1,113,0.00884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","60",1,113,0.00884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLVIV","60",2,113,0.0176991150442478,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLVIV","60",2,113,0.0176991150442478,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SALGLA","60",39,113,0.345132743362832,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SALGLA","60",39,113,0.345132743362832,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SELDEN","60",1,113,0.00884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SELDEN","60",1,113,0.00884955752212389,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","60",3,113,0.0265486725663717,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","60",3,113,0.0265486725663717,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","61",7,98,0.0714285714285714,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","61",7,98,0.0714285714285714,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","61",1,98,0.0102040816326531,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","DESCES","61",1,98,0.0102040816326531,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","61",80,98,0.816326530612245,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","61",80,98,0.816326530612245,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","LLOSER","61",3,98,0.0306122448979592,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","LLOSER","61",3,98,0.0306122448979592,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","61",4,98,0.0408163265306122,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","61",4,98,0.0408163265306122,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SELDEN","61",2,98,0.0204081632653061,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SELDEN","61",2,98,0.0204081632653061,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","61",1,98,0.0102040816326531,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","61",1,98,0.0102040816326531,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","62",4,58,0.0689655172413793,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","62",4,58,0.0689655172413793,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ERISIM","62",1,58,0.0172413793103448,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ERISIM","62",1,58,0.0172413793103448,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","62",2,58,0.0344827586206897,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","62",2,58,0.0344827586206897,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","62",23,58,0.396551724137931,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","62",23,58,0.396551724137931,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POAARC","62",2,58,0.0344827586206897,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POAARC","62",2,58,0.0344827586206897,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","62",1,58,0.0172413793103448,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","62",1,58,0.0172413793103448,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","RANADO","62",8,58,0.137931034482759,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","RANADO","62",8,58,0.137931034482759,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","62",13,58,0.224137931034483,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","62",13,58,0.224137931034483,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","62",4,58,0.0689655172413793,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","62",4,58,0.0689655172413793,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","64",17,90,0.188888888888889,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","ARTSCO","64",17,90,0.188888888888889,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CASOCC","64",1,90,0.0111111111111111,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CASOCC","64",1,90,0.0111111111111111,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","64",5,90,0.0555555555555556,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","64",5,90,0.0555555555555556,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","64",52,90,0.577777777777778,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","64",52,90,0.577777777777778,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POAARC","64",1,90,0.0111111111111111,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POAARC","64",1,90,0.0111111111111111,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","64",6,90,0.0666666666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POLBIS","64",6,90,0.0666666666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","RANADO","64",1,90,0.0111111111111111,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","RANADO","64",1,90,0.0111111111111111,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","64",4,90,0.0444444444444444,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","SIBPRO","64",4,90,0.0444444444444444,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","64",3,90,0.0333333333333333,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","64",3,90,0.0333333333333333,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARLAC","66",3,57,0.0526315789473684,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARLAC","66",3,57,0.0526315789473684,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARPYR","66",19,57,0.333333333333333,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","CARPYR","66",19,57,0.333333333333333,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","66",7,57,0.12280701754386,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","FESBRA","66",7,57,0.12280701754386,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","66",1,57,0.0175438596491228,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","GEUROS","66",1,57,0.0175438596491228,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","JUNDRU","66",8,57,0.140350877192982,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","JUNDRU","66",8,57,0.140350877192982,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POAARC","66",3,57,0.0526315789473684,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","POAARC","66",3,57,0.0526315789473684,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","PRIPAR","66",12,57,0.210526315789474,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","PRIPAR","66",12,57,0.210526315789474,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2010","TRIPAR","66",4,57,0.0701754385964912,"SB","1989"," "," "
